0.67 | 7001  $033917 $aPereira, Pedro Julián, $eimp. $cMadrid | 7001  $06351 $aPereyra, Pedro Julián $eimp. $c(Madrid)
0.50 | 7001  $028549 $aDruy,Guillermo | 7001  $016759 $aDrouy, Guillermo, $eed.imp.lib
0.50 | 1001  $029754 $aDurán, Juan (O. de C.) | 1001  $026028 $aDurán, Juan (O.C.)
1.00 | 1000  $aDiògenes de Laerci | 1000  $aDiógenes Laercio
* 10.10 | 7000  $033064 $aGarcía, Francisco $dfl. 1629 | 7001  $020161 $aGarcía, Francisco $d(1525-1585)
1.00 | 7001  $07968 $aValero Juan, Eva M.® $epr. | 7001  $07968 $aValero Juan, Eva María
1.00 | 7001  $07968 $aValero Juan, Eva M.® $epr. | 1001  $07968 $aValero Juan, Eva María
0.50 | 1001  $019985 $aDu Buisson, Jean $d(1536-1595) | 7001  $016067 $aDubuisson, Jean, $eil.
0.50 | 7001  $026868 $aJoffre, Juan | 7001  $019328 $aJofré, Juan, $eed.lit.
1.00 | 7001  $017921 $aBlauloom, Louis, $eimp. $c(Paris) | 7001  $015700 $aBlaubom, Louis, $eimp. $c(París)
1.00 | 7001  $017921 $aBlauloom, Louis, $eimp. $c(Paris) | 7001  $015700 $aBlaubom, Louis, $eimp. $c(París)
* 10.10 | 1001  $091 $aSan Pedro, Diego de $d¿1437?-¿1498? | 1001  $091 $aSan Pedro, Diego de $dfl. 1500
1.00 | 7001  $06761 $aCortés, Carlos | 1001  $014457 $aCortés, Carles
0.50 | 1001  $0274 $aMartí, José $d1853-1895 | 7001  $02772 $aMartín, José
0.50 | 7001  $0274 $aMartí, José $d1853-1895 | 7001  $02772 $aMartín, José
0.75 | 1001  $06428 $aBradwardinus, Thomas $cArzobispo de Canterbury $d1290?-1349 | 1001  $031769 $aBradwardine, Thomas, $cArzobispo de Canterbury, $d1290?-1349
1.00 | 7001  $05202 $aRobles, Francisco $eed. | 7001  $026804 $aRobles, Francisca de
0.50 | 1001  $027446 $aFreigius, Johannes Thomas | 1001  $027498 $aFreigius, Joannes Thomas
0.50 | 1001  $aRegiomontanus, Johannes $d1436-1476 | 7001  $06913 $aRegiomontanus, Joannes $d1436-1476 $tDisputationes
0.50 | 1001  $aRegiomontanus, Johannes $d1436-1476 | 7001  $06913 $aRegiomontanus, Joannes $d1436-1476 $ecolab.
0.50 | 1001  $aRegiomontanus, Johannes $d1436-1476 | 7001  $06913 $aRegiomontanus, Joannes $d1436-1476 $ecom.
0.50 | 1001  $aRegiomontanus, Johannes $d1436-1476 | 7001  $06913 $aRegiomontanus, Joannes $d1436-1476 $tDisputationes contra cremonensia deliramenta
1.00 | 7001  $016742 $aFernández, Juan | 1001  $aHernández, Juan $dS.XVI
0.67 | 7001  $022341 $aCorrea de Montenegro, Fernando, $cVíuda, $eimp. | 1001  $aCorrea de Montenegro, Fernando, $cVídua,
0.50 | 7001  $028408 $aLandino, Christoforo, $etr. | 7001  $024381 $aLandino, Cristoforo
1.00 | 1001  $020094 $aFernández, Diego $d(ca.1520-ca.1581) | 7001  $025899 $aHernández, Diego
1.00 | 7001  $035660 $aAurea, Jerónimo de | 1001  $019674 $aUrrea, Jerónimo de
1.00 | 7001  $035660 $aAurea, Jerónimo de | 1001  $aUrrea, Jerónimo de
1.00 | 7001  $035660 $aAurea, Jerónimo de | 7001  $019674 $aUrrea, Jerónimo de $eaut.
1.00 | 7001  $028606 $aAlcoba, Juan de | 1001  $02546 $aAlba, Juan de $d1820?-1882
1.00 | 7001  $028606 $aAlcoba, Juan de | 1001  $aAlba, Juan de $d1820?-1882
* 10.10 | 1001  $02529 $aZavala y Zamora, Gaspar $d1762-¿1824? | 1001  $02529 $aZavala y Zamora, Gaspar $d1762-1813?
* 10.10 | 1001  $02529 $aZavala y Zamora, Gaspar $d1762-¿1824? | 1001  $aZavala y Zamora, Gaspar $d1762-1813?
1.00 | 7000  $02111 $aPlutarco $d45-125 $tAmatoriae narrationes | 7000  $031009 $aPlutarc $d(ca. 50-ca. 120), $eaut.
1.00 | 7000  $02111 $aPlutarco $d45-125 $tAmatoriae narrationes | 7000  $06717 $aPlutarc $tAlexandre
1.00 | 1001  $aRodrigues, Antônio $dn. 1568 | 7001  $032780 $aRodriguez, Antonio
1.00 | 1001  $aRodrigues, Antônio $dn. 1568 | 7001  $013152 $aRodríguez, Antonio
1.00 | 1001  $aRodrigues, Antônio $dn. 1568 | 1001  $013152 $aRodríguez, Antonio
1.00 | 1001  $020468 $aMuñoz, Jerónimo $d(m. ca.1591) | 1001  $020468 $aMuñoz, Jerónimo $d(m. ca.1591)
1.00 | 7001  $019855 $aMancinelli, Antonio $d(1452-ca.1505), $eaut. | 7001  $028328 $aMancelli, Antonio
1.00 | 1001  $06460 $aNunes, Pedro $d1502-1578 | 7001  $020337 $aNúñez, Pedro $d(1502-1578), $eaut.
1.00 | 7001  $028449 $aRicardo, Antonio | 7001  $026522 $aSicardo, Antonio
1.00 | 7001  $06871 $aZúñiga y Ontiveros, Felipe $d1717?-1793 $eimpr. | 7001  $06871 $aZúñiga y Ontiveros, Felipe $d1717?-1793 $eimp.
0.50 | 7001  $020384 $aGueynard, Etienne, $eed.imp.lib | 7001  $023759 $aGueynard, Éstienne
0.50 | 7001  $028529 $aMartín Merinero, Juan | 7001  $022991 $aMarín Merinero, Juan
1.00 | 7001  $019658 $aArgyropoulos, Ioannes $d(1416?-1486?), $etr. | 7001  $06248 $aArgyropoulus, Ioannes, $d1416?-1486?
1.00 | 1001  $04307 $aGomes, Miguel | 7001  $029470 $aGómez, Miguel
1.00 | 7001  $027121 $aVallejo, Fernando de | 7001  $033338 $aVallejo, Hernando de
1.00 | 7001  $027121 $aVallejo, Fernando de | 1001  $025390 $aValle, Fernando del
1.00 | 7001  $019356 $aEpiscopius, Nicolaus $d(1501-1564), $eimp. | 7001  $06443 $aEpiscopius, Nikolaus $eimp.
1.00 | 7001  $020201 $aDryander, Johann $d(1500-1560), $eed.lit. | 7001  $016008 $aDryander, Johannes. $eed. lit.
1.00 | 1001  $020771 $aRedín, Juan $d(m. 1584) | 7001  $028508 $aRei, Juan de
1.00 | 1001  $07948 $aFigueora, Pedro Pablo $d1857-1909 | 1001  $036307 $aFigueroa, Pedro Pablo
1.00 | 1001  $03360 $aPeriel, Miquel | 7001  $020801 $aMiquel, Pere, $eed.imp.lib
1.00 | 7001  $03360 $aPeriel, Miquel | 7001  $020801 $aMiquel, Pere, $eed.imp.lib
1.00 | 7001  $020319 $aRivius, Johannes, $eed.lit. | 7001  $032455 $aRivius, Johann, $d1500-1553
0.33 | 7001  $012348 $aFelipe $bV $cRey de España, $d1683-1746 | 7000  $01491 $aFelipe $bIV $cRey de España $ecoaut.
0.33 | 1001  $012348 $aFelipe $bV $cRey de España, $d1683-1746 | 7000  $01491 $aFelipe $bIV $cRey de España $ecoaut.
1.00 | 7001  $018523 $aDazo, Bernardino, $etrad. | 7001  $019538 $aDaza, Bernardino, $etr.
1.00 | 1001  $023639 $aBrisson, Barnabé, $d1531-1591 | 1001  $035646 $aBrisson, Bernabé, $d1531-1591
* 10.10 | 7001  $020066 $aEstienne, Henri $d(1531-1598), $eed.imp.lib | 7001  $020551 $aEstienne, Henri $d(1460?-1520),
* 10.10 | 7001  $020066 $aEstienne, Henri $d(1531-1598), $eed.imp.lib | 7001  $020551 $aEstienne, Henri $d(1460?-1520), $eimp.
1.00 | 1001  $04508 $aMadroñal Durán, Abraham | 1001  $04508 $aMadroñal Durán, Abraham
0.50 | 7001  $026805 $aMuñoz, Juana | 7001  $032217 $aMuñoz, Juan, $dSiglo XVI $eed.
1.00 | 7001  $035335 $aCao, Fernando | 1001  $016741 $aCalvo, Fernando, $dS. 16-17.
1.00 | 7001  $035335 $aCao, Fernando | 7001  $016475 $aCalvo, Fernando, $eed. lit.
0.33 | 7003  $016725 $aBirckmann, Arnold $c(Herederos de), $eimp. $c(Amberes) | 7003  $030502 $aBirckman, Arnold $c(Herederos de), $eed. $c(Amberes)
1.00 | 1001  $032228 $aValles, Francisco | 1001  $015362 $aValdés, Francisco $d1892-1936
1.00 | 7001  $032752 $aOrtiz y Sanz, José, $d1739-1822, $etrad. | 7000  $04469 $aOrtíz y Sanz, Joseph $etrad.
1.00 | 7001  $03035 $aGarcía Castañeda, Salvador $edir. | 1001  $03035 $aGarcía Castañeda, Salvador
1.00 | 7001  $032387 $aFranceschini, Francesco $eimp. | 7001  $019989 $aFranceschi, Francesco de $d(fl.1561-1599), $eed.
1.00 | 7001  $032387 $aFranceschini, Francesco $eimp. | 7001  $019989 $aFranceschi, Francesco de $d(fl.1561-1599), $eed.imp.lib
1.00 | 7001  $030659 $aDeuport, Roberto $eed. | 7001  $05222 $aDevport, Roberto $eed.
0.50 | 7001  $028192 $aDávila, Francisco | 7001  $017569 $aÁvila, Francisco de. $tMortero y chistes del sacristán, El.
0.50 | 7001  $028192 $aDávila, Francisco | 1001  $017569 $aÁvila, Francisco de.
0.50 | 7001  $028192 $aDávila, Francisco | 7001  $017569 $aÁvila, Francisco de.
1.00 | 7001  $09465 $aParreño Castellano, Juan Manuel $ecoaut. | 7001  $09465 $aParreño Castellano, Juan Manuel $ecoaut.
1.00 | 7001  $022491 $aGuerau, Francisco $d(S.XVIII) | 7001  $015695 $aGuerra, Francisco, $d1916-    , $eant. pos.
1.00 | 7001  $022491 $aGuerau, Francisco $d(S.XVIII) | 1001  $05937 $aGuerra, Francisco
1.00 | 1001  $02218 $aDolce, Ludovico | 7001  $018004 $aDolce, Lodovico, $d1508-1568, $etr.
1.00 | 1001  $02218 $aDolce, Ludovico | 1001  $018004 $aDolce, Lodovico, $d1508-1568,
1.00 | 1001  $02218 $aDolce, Ludovico | 7001  $018004 $aDolce, Lodovico, $d1508-1568, $eaut.
1.00 | 7002  $07515 $aEspinosa, Antonio de $eimp. | 1001  $07147 $aEspina, Antonio $d1894-1972
1.00 | 7001  $014457 $aCortés, Carles | 7001  $06761 $aCortés, Carlos
1.00 | 7000  $029966 $aInocencio $bX, $cPapa, $d1644-1655 | 1000  $029218 $aInocencio $bXII, $cPapa
1.00 | 7001  $020427 $aManescal, Miquel $eimp. | 7001  $033519 $aManescal, Miguel $d(1663-1742) $eimp.
1.00 | 7001  $020427 $aManescal, Miquel $eimp. | 7001  $024810 $aManescal, Miguel $eed.
0.50 | 1001  $05961 $aDíaz de Montalvo, Alfonso $d1405-1499 | 1001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 1001  $05961 $aDíaz de Montalvo, Alfonso $d1405-1499 | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 1001  $05961 $aDíaz de Montalvo, Alfonso $d1405-1499 | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499 $ecomp.
0.50 | 7001  $05961 $aDíaz de Montalvo, Alfonso $d1405-1499 | 1001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 7001  $05961 $aDíaz de Montalvo, Alfonso $d1405-1499 | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 7001  $05961 $aDíaz de Montalvo, Alfonso $d1405-1499 | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499 $ecomp.
0.33 | 7001  $019267 $aPortonaris, Andrea de, $eimp. $c(Salamanca) | 7001  $016088 $aPortonariis, Andrea de, $eimp. $c(Salamanca)
1.00 | 1001  $031386 $aTriviño Anzola, Consuelo | 1001  $aTriviño Anzola, Consuelo
0.50 | 7001  $024836 $aAntunes, Joô | 7001  $024842 $aAntunes, Joaõ
1.00 | 1001  $035044 $aGarnier, Joseph | 1001  $aGarnier, José $dS.19°
1.00 | 7001  $026986 $aXimeno, Juan | 1001  $028156 $aJimeno, Juan
1.00 | 7001  $019989 $aFranceschi, Francesco de $d(fl.1561-1599), | 7001  $032387 $aFranceschini, Francesco $eimp.
1.00 | 7001  $019989 $aFranceschi, Francesco de $d(fl.1561-1599), | 7001  $032387 $aFranceschini, Francesco $eEd.
0.50 | 7001  $023308 $aLeunclavius, Joannes, $d1533-1593 | 7001  $017946 $aLeunclavius, Johannes, $d1533?-1593, $eed. lit.
0.50 | 1001  $aGarzoni, Tomaso $d1549-1589 | 7001  $024440 $aGarzoni, Tommaso, $d1549-1589
0.50 | 1001  $aGarzoni, Tomaso $d1549-1589 | 1001  $024440 $aGarzoni, Tommaso, $d1549-1589
1.00 | 7001  $020267 $aPorro, Girolamo $d(1520-1604), $eimp $eGrab. | 1001  $031981 $aBorro, Girolamo, $d1512-1592
0.50 | 1000  $aInocencio $bXI $cPapa $d1611-1689 | 1000  $029218 $aInocencio $bXII, $cPapa
1.00 | 1000  $aInocencio $bXI $cPapa $d1611-1689 | 1000  $024180 $aInocencio $bIV $cPapa
1.00 | 7001  $05073 $aMey, Joan $eed. | 7001  $019406 $aMey, Juan $d(fl. 1543-1555), $eed.imp.lib
1.00 | 1001  $024897 $aMejía Ponce de León, Luis | 7001  $018266 $aMexía Ponce de León, Luis. $tApólogo de la ociosidad y el trabajo...
1.00 | 7001  $020224 $aNúñez, Hernán $d(ca.1475-1553), $eed.lit. | 7001  $020224 $aNúñez, Hernán $d(ca.1475-1553), $eed. lit.
1.00 | 7001  $022448 $aMoles, Salvador, $ellib. | 1001  $025025 $aMorales, Salvador de
1.00 | 7001  $029697 $aSalcedo Coronel, Garcia de | 7001  $05382 $aSalzedo Coronel, García $ecomp.
0.67 | 7000  $04811 $aFernando $bV $cRey de España | 7000  $027216 $aFernando $bVII, $cRey de España, $d1814-1833
0.67 | 7000  $04811 $aFernando $bV $cRey de España | 1000  $04811 $aFernando $bV $cRey de España
0.67 | 1000  $04811 $aFernando $bV $cRey de España | 7000  $027216 $aFernando $bVII, $cRey de España, $d1814-1833
0.67 | 1000  $04811 $aFernando $bV $cRey de España | 1000  $04811 $aFernando $bV $cRey de España
1.00 | 1001  $020993 $aGentili, Alberico $d(1552-1608) | 1001  $028372 $aGentile, Alberico
0.50 | 7001  $09406 $aUlloa, Alonso de $eed. | 7001  $018344 $aUlloa, Alfonso de, $dca. 1580. $etr.
0.50 | 7001  $032023 $aBaten, Henri, $d1246-1310. $tMagistralis compositio astrolabii | 7001  $05994 $aBate, Henri $dn. 1246 $tMagistralis compositio astrolabii
1.00 | 1001  $026259 $aRedin, Juan | 7001  $028508 $aRei, Juan de
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $032873 $aArmendáriz, Sebastian de, $eimp.
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $032873 $aArmendáriz, Sebastian de, $eed.
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $033125 $aArmendariz, Sebastian $e, imp
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $022055 $aArmendáriz, Sebastián de $d(fl.1684-1689), $e, ed
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $022055 $aArmendáriz, Sebastián de $d(fl.1684-1689),
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 1001  $022055 $aArmendáriz, Sebastián de $d(fl.1684-1689),
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $022055 $aArmendáriz, Sebastián de $d(fl.1684-1689), $eimp.
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $022055 $aArmendáriz, Sebastián de $d(fl.1684-1689), $e, imp
1.00 | 7001  $033602 $aArmendarij, Sebastián de $e, imp | 7001  $022055 $aArmendáriz, Sebastián de $d(fl.1684-1689), $e, ed. lit
* 10.10 | 1001  $015791 $aManuzio, Aldo, $dca.1442-1515, | 7001  $017908 $aManuzio, Aldo, $d1547-1597.
1.00 | 1001  $015791 $aManuzio, Aldo, $dca.1442-1515, | 7001  $05960 $aManucio, Aldo $ecomp. e imp.
1.00 | 1001  $015791 $aManuzio, Aldo, $dca.1442-1515, | 7001  $05960 $aManucio, Aldo $eaut.
* 10.10 | 7001  $015791 $aManuzio, Aldo, $dca.1442-1515, | 7001  $017908 $aManuzio, Aldo, $d1547-1597.
1.00 | 7001  $015791 $aManuzio, Aldo, $dca.1442-1515, | 7001  $05960 $aManucio, Aldo $ecomp. e imp.
1.00 | 7001  $015791 $aManuzio, Aldo, $dca.1442-1515, | 7001  $05960 $aManucio, Aldo $eaut.
0.50 | 7001  $06181 $aBarrera, Alonso de la $eimp. | 7001  $025812 $aBarrera, Alfonso de la
0.50 | 7001  $06181 $aBarrera, Alonso de la $eimp. | 7001  $025812 $aBarrera, Alfonso de la $eimp.
1.00 | 7001  $025738 $aMorales, Hernando de | 7001  $07356 $aMorales, Fernando $ecoaut.
1.00 | 7001  $024747 $aRivera, Hipólito de | 7001  $06876 $aRibera, Hipólito de $eimp.
1.00 | 7001  $024747 $aRivera, Hipólito de | 7001  $06876 $aRibera, Hipólito de
1.00 | 7001  $022101 $aMatevat, Jaume, $eed.imp.lib. | 7001  $05347 $aMatevad, Jaume $eimp.
* 10.10 | 1001  $aVillarroel y  Velázquez, Lorenzo María de $dfl. 1750 | 1001  $02598 $aVillarroel y  Velázquez, Lorenzo María de $d¿1750?-¿1850?
0.50 | 1001  $06913 $aRegiomontanus, Joannes $d1436-1476 | 1001  $019171 $aRegiomontanus, Johannes, $d1436-1476
0.50 | 1001  $06913 $aRegiomontanus, Joannes $d1436-1476 | 1001  $aRegiomontanus, Johannes $d1436-1476
0.50 | 7001  $06913 $aRegiomontanus, Joannes $d1436-1476 | 1001  $019171 $aRegiomontanus, Johannes, $d1436-1476
0.50 | 7001  $06913 $aRegiomontanus, Joannes $d1436-1476 | 1001  $aRegiomontanus, Johannes $d1436-1476
0.50 | 7001  $028335 $aVanderhammen y León, Lorenzo | 1001  $025201 $aVander Hammen y León, Lorenzo
0.33 | 7001  $016450 $aScoto, Ottaviano $c(Herederos de), | 7001  $032021 $aScotto, Ottaviano $c(Herederos de) $eimp
0.33 | 7001  $016450 $aScoto, Ottaviano $c(Herederos de), | 7001  $032021 $aScotto, Ottaviano $c(Herederos de) $eimp.
1.00 | 7001  $016450 $aScoto, Ottaviano $c(Herederos de), | 7001  $032367 $aScotti, Ottaviano, $cHerederos de $eEd.
0.50 | 7001  $032610 $aGourbin, Gilles, $dm. 1590 $eimp. | 7001  $019725 $aGorbin, Gilles, $eed.imp.lib
1.00 | 1001  $04424 $aCañas Murillo, Jesús | 7001  $04424 $aCañas Murillo, Jesús $eed. lit.
1.00 | 1001  $04424 $aCañas Murillo, Jesús | 7001  $04424 $aCañas Murillo, Jesús $eanot.
1.00 | 7001  $025141 $aFuentes, Miguel de | 1001  $017638 $aCifuentes, Miguel de
1.00 | 1001  $030852 $aLesage, Alain-René $d1668-1747 | 7001  $01894 $aLe Sage, Alain René $d1668-1747 $etrad.
0.50 | 7000  $033600 $aDiego de Santa Teresa $c(O.S.A.) $t. Oracion gratulatoria y panegyrica | 1000  $022343 $aDiego de Santa Teresa $c(O.R.S.A.)
1.00 | 7001  $016493 $aMelanchton, Philipp, $d1497-1560. | 1001  $027869 $aMelanchton, Philippus
0.50 | 7001  $016493 $aMelanchton, Philipp, $d1497-1560. | 7001  $024794 $aMelanchthon, Philipp, $d1497-1560
1.00 | 1001  $02645 $aZamora, Antonio de $d1660-1728 | 7001  $027730 $aZamora, Antonia
1.00 | 7001  $02645 $aZamora, Antonio de $d1660-1728 | 7001  $027730 $aZamora, Antonia
* 10.10 | 1101  $020583 $aValència (Arxidiòcesi). $bSínode $d(1594) | 7101  $020640 $aValència (Arxidiòcesi). $bSínode $d(1548), $ealtres
0.50 | 7001  $016090 $aGourbin, Gilles, | 7001  $019725 $aGorbin, Gilles, $eed.imp.lib
1.00 | 1001  $032201 $aMejía, Pedro, $d1499-1552 | 7001  $0339 $aMexía, Pedro $d1499-1551 $tVida del Gran Tamorlan.
1.00 | 7001  $06248 $aArgyropoulus, Ioannes, $d1416?-1486? $etr. | 7001  $019658 $aArgyropoulos, Ioannes $d(1416?-1486?), $etr.
1.00 | 1001  $033709 $aOrtega, José $d1921-1990 | 7001  $014603 $aOrga, José $eimp.
0.50 | 7001  $015905 $aPerna, Peter, | 7001  $019401 $aPerna, Pieter, $eed.imp.lib
0.50 | 7001  $024204 $aDe Gregori, Gregorio $eimp. | 7001  $06176 $aDe Gregorii, Gregorio
0.50 | 7001  $024204 $aDe Gregori, Gregorio $eimp. | 7001  $06176 $aDe Gregorii, Gregorio $eimp
1.00 | 7001  $020065 $aEnni, Quint, $etr. | 1001  $024803 $aEnnio, Quinto
1.00 | 7001  $023595 $aJulian, Michel | 7001  $019982 $aJulien, Michel, $eed.imp.lib
1.00 | 7001  $029620 $aRos, Fernando de | 7001  $0298 $aRojas, Fernando de $dca. 1470-1541 $tCelestina
1.00 | 7001  $029620 $aRos, Fernando de | 1001  $0298 $aRojas, Fernando de $dca. 1470-1541
0.50 | 7001  $02772 $aMartín, José $eed. lit. | 1001  $0274 $aMartí, José $d1853-1895
0.50 | 7001  $02772 $aMartín, José $eed. lit. | 7001  $0274 $aMartí, José $d1853-1895
0.50 | 7001  $021051 $aFigueró, Rafel $d(fl. 1669-1722), $eimp. | 7001  $032818 $aFigueró, Rafael $eimp
0.50 | 1001  $aBornat, Claudi $dm. 1581 | 7001  $016740 $aBornat, Claudio,
1.00 | 7001  $05983 $aBrun, Pedro | 1001  $033883 $aBrunel, Pedro.
1.00 | 1001  $04863 $aRozas, Juan Manuel | 1001  $05151 $aRosas, Juan Manuel de $d1793-1877
1.00 | 1001  $aPérez, Miguel, $dS.XVII | 7001  $05656 $aPérez, Miquel
1.00 | 7001  $018391 $aMena, Hernando de. | 7001  $016669 $aMena, Fernando de. $eed. lit.
1.00 | 1001  $027265 $aDueñas, Juan de (O.F.M.) | 1001  $027265 $aDueñas, Juan de (O.F.M.)
0.50 | 7001  $024917 $aCossío, Diego de | 7001  $022756 $aCosío, Diego de, $eed.imp.lib.
1.00 | 1001  $019673 $aAvila y Zúñiga, Luis de | 1001  $03940 $aÁvila y Zúñiga, Luis de
* 10.10 | 1112  $031664 $aSimposio sobre el padre Feijoo y su siglo $n(2ð. $d1981. $cOviedo) | 1112  $033703 $aSimposio sobre el padre Feijoo y su siglo $n(1ð. $d1964. $cOviedo)
0.50 | 7001  $028409 $aSessa, Melchiore | 7001  $020115 $aSessa, Melchiorre $d(m. 1555?), $eed.imp.lib
1.00 | 7001  $022759 $aTimoneda, Joan, $ellib. | 1001  $073 $aTimoneda, Juan de $d1500-1583
1.00 | 7001  $022759 $aTimoneda, Joan, $ellib. | 7001  $073 $aTimoneda, Juan de $d1500-1583
1.00 | 7001  $022759 $aTimoneda, Joan, $ellib. | 7001  $073 $aTimoneda, Juan de $d1500-1583 $eed. lit.
0.50 | 7001  $023912 $aMatthieu, Pierre, $d1563-1621 | 1001  $023842 $aMathieu, Pierre, $d1563-1621
1.00 | 7001  $032570 $aGuarin, Thomas, $dm. 1592 $eimp. | 7001  $027411 $aGuarinus, Thomas
1.00 | 7001  $032570 $aGuarin, Thomas, $dm. 1592 $eimp. | 7001  $05354 $aGuérin, Thomas $eimp.
0.60 | 7001  $016379 $aAubry, Johann, $eed. $c(Frankfurt am Main) | 7001  $016183 $aSaur, Johann., $eimp. $c(Frankfurt am Main)
0.67 | 1000  $016676 $aVitalis de Furno. | 1001  $024300 $aFurno, Vitalis de
1.00 | 7001  $0506 $aMena, Juan de $d1411-1456 $tLaberinto de fortuna | 7001  $025743 $aMesa, Juan de
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eimp. | 7001  $035575 $aTorá, José $etrad.
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eimp. | 1001  $018207 $aOrtega, José de
0.50 | 7001  $02064 $aGil, Isidro $eil. | 1001  $01995 $aGil, Isidoro
1.00 | 7001  $020462 $aMerula, Giorgio $d(m.1494), $etr. | 7001  $032587 $aMerula, Georgio $d?-1454 $eed. lit
0.50 | 7001  $017626 $aCraesbeeck, Pedro $d1572-1632 $eimp. | 7001  $015693 $aCrasbeeck, Pedro $eed.imp.lib
1.00 | 7001  $014259 $aÍñigo-Madrigal, Luis $edir. | 7001  $014259 $aÍñigo-Madrigal, Luis $eed. lit.
1.00 | 7001  $014259 $aÍñigo-Madrigal, Luis $edir. | 1001  $014259 $aÍñigo-Madrigal, Luis
1.00 | 1000  $aAdriano $bVI $cPapa | 1000  $019578 $aAdrià $bVI, $cPapa $d(1459-1523)
1.00 | 1000  $aAdriano $bVI $cPapa | 1000  $aAdrià $bVI $cPapa
0.50 | 7001  $06460 $aNunes, Pero, $d1502-1577 $eCoaut. | 1001  $06460 $aNunes, Pedro $d1502-1578
0.50 | 7001  $06460 $aNunes, Pero, $d1502-1577 $eCoaut. | 1001  $032622 $aNunes, Pedro, $d1502-1577
1.00 | 7001  $08768 $aRodríguez, Juan | 1001  $010683 $aRodríguez, Julián $d1968-
1.00 | 1001  $08768 $aRodríguez, Juan | 1001  $010683 $aRodríguez, Julián $d1968-
0.50 | 7001  $09406 $aUlloa, Alonso de | 7001  $018344 $aUlloa, Alfonso de, $dca. 1580. $etr.
1.00 | 7001  $011202 $aZamora, Alfonso de | 7001  $025927 $aMora, Alfonso de $eimp.
1.00 | 1001  $011202 $aZamora, Alfonso de | 7001  $025927 $aMora, Alfonso de $eimp.
1.00 | 1001  $026373 $aBouistuau, Pierre | 1001  $019742 $aBoaistuau, Pierre
0.50 | 7001  $031704 $aWechel, Chrétien, $d1495-1544 $eimp. | 7001  $019602 $aWechel, Chrestien, $eed.imp.lib
0.50 | 1001  $aEscalante, Eduard $d1834-1895 | 1001  $01416 $aEscalante, Eduardo $d1834-1895
* 10.10 | 1001  $aEscalante, Eduard $d1834-1895 | 1001  $03706 $aEscalante, Eduard $d1854-1921
1.00 | 7001  $022055 $aArmendáriz, Sebastián de $d(fl.1684-1689), $eed. | 7001  $033602 $aArmendarij, Sebastián de $e, imp
0.50 | 1001  $019340 $aAlava y Beamont, Diego de | 1001  $032579 $aAlava y Beaumont, Diego de, $dn. 1557
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eimp. | 7001  $035575 $aTorá, José $etrad.
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eimp. | 1001  $018207 $aOrtega, José de
1.00 | 1001  $08921 $aAñó Vidal, Carlos | 7001  $08921 $aAñó Vidal, Carlos $ecoaut.
1.00 | 1001  $02567 $aAguilar Piñal, Francisco | 7001  $02567 $aAguilar Piñal, Francisco $eed. lit.
0.67 | 7000  $019631 $aSancho de Nebrija, $eed.imp.lib | 7001  $017586 $aNebrija, Sancho de, $eimp.
1.00 | 1001  $aPellicer de Ossau y Tovar, José $d1602-1679 | 1001  $011336 $aPellicer de Ossau i Tovar, José $d1602-1679
1.00 | 1001  $aPellicer de Ossau y Tovar, José $d1602-1679 | 7001  $011336 $aPellicer de Ossau i Tovar, José $d1602-1679 $ealtres
1.00 | 7001  $019356 $aEpiscopius, Nicolaus $d(1501-1564), $eeditor | 7001  $06443 $aEpiscopius, Nikolaus $eimp.
1.00 | 7001  $013917 $aSánchez, Francisco $d1550-1623 $eimp. $c(Madrid) | 7001  $07761 $aSanz, Francisco $eimp., $c(Madrid)
0.50 | 7001  $029032 $aEspinola, Ambrosio | 7001  $028259 $aEspindola, Ambrosio
1.00 | 7001  $031860 $aOffredus, Apolinariis. $tDe suppositione praedicati propositionis &amp;quot;nullus homo est cuilibet homo&amp;quot; | 1001  $021564 $aOffredus, Apollinaris
1.00 | 7001  $032456 $aNájera, Esteban de $eimp. | 7001  $019428 $aNágera, Esteban de, $eed.imp.lib
1.00 | 7001  $032456 $aNájera, Esteban de $eimp. | 7001  $019428 $aNágera, Esteban de, $eimp.
